,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_35,Residual_40,Residual_45,Residual_50,Residual_55,Residual_60,Residual_65,Residual_70,Residual_75,Residual_80,Residual_85,Residual_90,Residual_95,Residual_100
2020-07-17,-0.014948361822500367,-0.014948361822500367,-0.014948361822500367,-0.014948361822500367,-0.014948361822500145,-0.014948361822500145,-0.0149483618225007,-0.0149483618225007,-0.0149483618225007,-0.0149483618225007,-0.0149483618225007,-0.01494836182249959,-0.01494836182249959,-0.01494836182249959,-0.014948361822500367,-0.014948361822500367,-0.027795555733110988,-0.027795555733110988,-0.027795555733110766,-0.027795555733110766,-0.027795555733110766
2020-07-20,-0.01745453562533117,-0.01745453562533117,-0.01745453562533117,-0.01745453562533117,-0.017454535625330836,-0.017454535625330947,-0.017454535625331502,-0.017454535625331502,-0.017454535625331502,-0.017454535625331502,-0.017454535625331502,-0.01745453562533028,-0.01745453562533028,-0.01745453562533028,-0.017454535625330947,-0.017454535625330947,-0.03026904363444094,-0.03026904363444094,-0.030269043634440718,-0.030269043634440718,-0.030269043634440718
2020-07-21,-0.01586695273212979,-0.01586695273212979,-0.01586695273212979,-0.01586695273212979,-0.015866952732129458,-0.01586695273212957,-0.015866952732130124,-0.015866952732130124,-0.015866952732130124,-0.015866952732130124,-0.015866952732130124,-0.015866952732129014,-0.015866952732129014,-0.015866952732129014,-0.01586695273212968,-0.01586695273212968,-0.02870216623980182,-0.02870216623980182,-0.028702166239801707,-0.028702166239801707,-0.028702166239801707
2020-07-22,-0.019315295464995108,-0.019315295464995108,-0.019315295464995108,-0.019315295464995108,-0.019315295464994886,-0.019315295464994997,-0.019315295464995552,-0.019315295464995552,-0.019315295464995552,-0.019315295464995552,-0.019315295464995552,-0.01931529546499433,-0.01931529546499433,-0.01931529546499433,-0.019315295464995108,-0.019315295464995108,-0.032105535160084964,-0.032105535160084964,-0.03210553516008463,-0.03210553516008463,-0.03210553516008463
2020-07-23,-0.02349655053569355,-0.02349655053569355,-0.02349655053569355,-0.02349655053569355,-0.023496550535693328,-0.02349655053569344,-0.023496550535693772,-0.023496550535693772,-0.023496550535693772,-0.023496550535693772,-0.023496550535693772,-0.023496550535692662,-0.023496550535692662,-0.023496550535692662,-0.02349655053569355,-0.02349655053569355,-0.0362322576635542,-0.0362322576635542,-0.03623225766355387,-0.03623225766355387,-0.03623225766355387
2020-07-24,-0.01542880766932786,-0.01542880766932786,-0.01542880766932786,-0.01542880766932786,-0.015428807669327527,-0.015428807669327749,-0.015428807669328082,-0.015428807669328082,-0.015428807669328082,-0.015428807669328082,-0.015428807669328082,-0.01542880766932686,-0.01542880766932686,-0.01542880766932686,-0.01542880766932786,-0.01542880766932786,-0.028269735531826323,-0.028269735531826323,-0.02826973553182588,-0.02826973553182588,-0.02826973553182588
2020-07-27,-0.010082730732744016,-0.010082730732744016,-0.010082730732744016,-0.010082730732744016,-0.010082730732743794,-0.010082730732744016,-0.01008273073274435,-0.01008273073274435,-0.01008273073274435,-0.01008273073274435,-0.01008273073274435,-0.010082730732743128,-0.010082730732743128,-0.010082730732743128,-0.010082730732744016,-0.010082730732744016,-0.022993382947148033,-0.022993382947148033,-0.02299338294714759,-0.02299338294714759,-0.02299338294714759
2020-07-28,-0.013559745582878202,-0.013559745582878202,-0.013559745582878202,-0.013559745582878202,-0.013559745582877869,-0.01355974558287798,-0.013559745582878313,-0.013559745582878313,-0.013559745582878313,-0.013559745582878313,-0.013559745582878313,-0.013559745582877092,-0.013559745582877092,-0.013559745582877092,-0.01355974558287798,-0.01355974558287798,-0.0264250500385671,-0.0264250500385671,-0.026425050038566766,-0.026425050038566766,-0.026425050038566766
2020-07-29,-0.01764424102874773,-0.01764424102874773,-0.01764424102874773,-0.01764424102874773,-0.017644241028747287,-0.01764424102874751,-0.017644241028747953,-0.017644241028747953,-0.017644241028747953,-0.017644241028747953,-0.017644241028747953,-0.01764424102874651,-0.01764424102874651,-0.01764424102874651,-0.01764424102874751,-0.01764424102874751,-0.030456274871012545,-0.030456274871012545,-0.0304562748710121,-0.0304562748710121,-0.0304562748710121
2020-07-30,-0.010939889569211103,-0.010939889569211103,-0.010939889569211103,-0.010939889569211103,-0.01093988956921077,-0.010939889569210992,-0.010939889569211325,-0.010939889569211325,-0.010939889569211325,-0.010939889569211325,-0.010939889569211325,-0.010939889569209993,-0.010939889569209993,-0.010939889569209993,-0.010939889569210992,-0.010939889569210992,-0.02383936258715713,-0.02383936258715713,-0.023839362587156687,-0.023839362587156687,-0.023839362587156687
2020-07-31,-0.00503098556983006,-0.00503098556983006,-0.00503098556983006,-0.00503098556983006,-0.005030985569829838,-0.005030985569829949,-0.005030985569830393,-0.005030985569830393,-0.005030985569830393,-0.005030985569830393,-0.005030985569830393,-0.005030985569829061,-0.005030985569829061,-0.005030985569829061,-0.00503098556983006,-0.00503098556983006,-0.018007523416194382,-0.018007523416194382,-0.018007523416193827,-0.018007523416193827,-0.018007523416193827
2020-08-03,-0.00041226670875071925,-0.00041226670875071925,-0.00041226670875071925,-0.00041226670875071925,-0.0004122667087503862,-0.0004122667087506082,-0.00041226670875083027,-0.00041226670875083027,-0.00041226670875083027,-0.00041226670875083027,-0.00041226670875083027,-0.000412266708749609,-0.000412266708749609,-0.000412266708749609,-0.0004122667087506082,-0.0004122667087506082,-0.013449042591911375,-0.013449042591911375,-0.01344904259191082,-0.01344904259191082,-0.01344904259191082
2020-08-04,-0.0023490672934813883,-0.0023490672934813883,-0.0023490672934813883,-0.0023490672934813883,-0.0023490672934810553,-0.0023490672934813883,-0.0023490672934814993,-0.0023490672934814993,-0.0023490672934814993,-0.0023490672934814993,-0.0023490672934814993,-0.002349067293480278,-0.002349067293480278,-0.002349067293480278,-0.0023490672934813883,-0.0023490672934813883,-0.01536058312761135,-0.01536058312761135,-0.015360583127610794,-0.015360583127610794,-0.015360583127610794
2020-08-05,-0.004967334298747295,-0.004967334298747295,-0.004967334298747295,-0.004967334298747295,-0.0049673342987468505,-0.004967334298747184,-0.004967334298747295,-0.004967334298747295,-0.004967334298747295,-0.004967334298747295,-0.004967334298747295,-0.004967334298746073,-0.004967334298746073,-0.004967334298746073,-0.004967334298747184,-0.004967334298747184,-0.017944702294710346,-0.017944702294710346,-0.01794470229470979,-0.01794470229470979,-0.01794470229470979
2020-08-06,-0.0024446459579807733,-0.0024446459579807733,-0.0024446459579807733,-0.0024446459579807733,-0.0024446459579804403,-0.0024446459579807733,-0.0024446459579808844,-0.0024446459579808844,-0.0024446459579808844,-0.0024446459579808844,-0.0024446459579808844,-0.002444645957979663,-0.002444645957979663,-0.002444645957979663,-0.0024446459579807733,-0.0024446459579807733,-0.015454915240570521,-0.015454915240570521,-0.015454915240570077,-0.015454915240570077,-0.015454915240570077
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007564418989410404,-0.007564418989410404,-0.00756441898940996,-0.00756441898940996,-0.00756441898940996
2020-08-10,-0.0040587740551628615,-0.0040587740551628615,-0.0040587740551628615,-0.0040587740551628615,-0.0040587740551626394,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.0040587740551627505,-0.011592490777036613,-0.011592490777036613,-0.011592490777036057,-0.011592490777036057,-0.011592490777036057
2020-08-11,-0.003320123275302067,-0.003320123275302067,-0.003320123275302067,-0.003320123275302067,-0.003320123275301845,-0.003320123275301845,-0.003320123275301956,-0.003320123275301956,-0.003320123275301956,-0.003320123275301956,-0.003320123275301956,-0.003320123275301845,-0.003320123275301845,-0.003320123275301845,-0.003320123275301845,-0.003320123275301845,-0.01085942746116142,-0.01085942746116142,-0.010859427461160975,-0.010859427461160975,-0.010859427461160975
2020-08-12,-0.006858580543516957,-0.006858580543516957,-0.006858580543516957,-0.006858580543516957,-0.006858580543516957,-0.006858580543516846,-0.006858580543517068,-0.006858580543517068,-0.006858580543517068,-0.006858580543517068,-0.006858580543517068,-0.006858580543516846,-0.006858580543516846,-0.006858580543516846,-0.006858580543516846,-0.006858580543516846,-0.01437111835602356,-0.01437111835602356,-0.014371118356023005,-0.014371118356023005,-0.014371118356023005
2020-08-13,-0.007947509481060488,-0.007947509481060488,-0.007947509481060488,-0.007947509481060488,-0.007947509481060488,-0.007947509481060377,-0.0079475094810606,-0.0079475094810606,-0.0079475094810606,-0.0079475094810606,-0.0079475094810606,-0.007947509481060266,-0.007947509481060266,-0.007947509481060266,-0.007947509481060488,-0.007947509481060488,-0.01545181017883368,-0.01545181017883368,-0.015451810178833236,-0.015451810178833236,-0.015451810178833236
2020-08-14,-0.00903011253967867,-0.00903011253967867,-0.00903011253967867,-0.00903011253967867,-0.00903011253967878,-0.009030112539678559,-0.00903011253967878,-0.00903011253967878,-0.00903011253967878,-0.00903011253967878,-0.00903011253967878,-0.009030112539678559,-0.009030112539678559,-0.009030112539678559,-0.00903011253967878,-0.00903011253967878,-0.016526223974317356,-0.016526223974317356,-0.01652622397431691,-0.01652622397431691,-0.01652622397431691
2020-08-17,-0.007020861867276573,-0.007020861867276573,-0.007020861867276573,-0.007020861867276573,-0.007020861867276906,-0.007020861867276684,-0.007020861867276684,-0.007020861867276684,-0.007020861867276684,-0.007020861867276684,-0.007020861867276684,-0.007020861867276462,-0.007020861867276462,-0.007020861867276462,-0.007020861867276684,-0.007020861867276684,-0.014532172115856223,-0.014532172115856223,-0.014532172115855668,-0.014532172115855668,-0.014532172115855668
2020-08-18,-0.0062201560022462354,-0.0062201560022462354,-0.0062201560022462354,-0.0062201560022462354,-0.0062201560022465685,-0.0062201560022463465,-0.0062201560022464575,-0.0062201560022464575,-0.0062201560022464575,-0.0062201560022464575,-0.0062201560022464575,-0.006220156002246124,-0.006220156002246124,-0.006220156002246124,-0.0062201560022463465,-0.0062201560022463465,-0.01373752312547638,-0.01373752312547638,-0.013737523125475604,-0.013737523125475604,-0.013737523125475604
2020-08-19,-0.0008375354192360351,-0.0008375354192360351,-0.0008375354192360351,-0.0008375354192360351,-0.0008375354192363682,-0.0008375354192360351,-0.0008375354192363682,-0.0008375354192363682,-0.0008375354192363682,-0.0008375354192363682,-0.0008375354192363682,-0.0008375354192360351,-0.0008375354192360351,-0.0008375354192360351,-0.0008375354192361462,-0.0008375354192361462,-0.008395618939816996,-0.008395618939816996,-0.00839561893981644,-0.00839561893981644,-0.00839561893981644
2020-08-20,-0.0026276997724846707,-0.0026276997724846707,-0.0026276997724846707,-0.0026276997724846707,-0.0026276997724848927,-0.0026276997724846707,-0.0026276997724847817,-0.0026276997724847817,-0.0026276997724847817,-0.0026276997724847817,-0.0026276997724847817,-0.0026276997724844486,-0.0026276997724844486,-0.0026276997724844486,-0.0026276997724846707,-0.0026276997724846707,-0.010172241739837662,-0.010172241739837662,-0.010172241739837107,-0.010172241739837107,-0.010172241739837107
2020-08-21,-0.005386882248458624,-0.005386882248458624,-0.005386882248458624,-0.005386882248458624,-0.005386882248458957,-0.005386882248458735,-0.005386882248458957,-0.005386882248458957,-0.005386882248458957,-0.005386882248458957,-0.005386882248458957,-0.005386882248458624,-0.005386882248458624,-0.005386882248458624,-0.005386882248458846,-0.005386882248458846,-0.012910552603495162,-0.012910552603495162,-0.012910552603494607,-0.012910552603494607,-0.012910552603494607
2020-08-24,-0.007014054035216044,-0.007014054035216044,-0.007014054035216044,-0.007014054035216044,-0.007014054035216266,-0.007014054035216044,-0.007014054035216266,-0.007014054035216266,-0.007014054035216266,-0.007014054035216266,-0.007014054035216266,-0.007014054035215822,-0.007014054035215822,-0.007014054035215822,-0.007014054035216044,-0.007014054035216044,-0.014525415781089679,-0.014525415781089679,-0.014525415781089124,-0.014525415781089124,-0.014525415781089124
2020-08-25,-0.010379049282993602,-0.010379049282993602,-0.010379049282993602,-0.010379049282993602,-0.010379049282993824,-0.010379049282993602,-0.010379049282993824,-0.010379049282993824,-0.010379049282993824,-0.010379049282993824,-0.010379049282993824,-0.010379049282993491,-0.010379049282993491,-0.010379049282993491,-0.010379049282993713,-0.010379049282993713,-0.017864956794915732,-0.017864956794915732,-0.017864956794915177,-0.017864956794915177,-0.017864956794915177
2020-08-26,-0.01127559379060794,-0.01127559379060794,-0.01127559379060794,-0.01127559379060794,-0.011275593790608052,-0.01127559379060794,-0.011275593790608163,-0.011275593790608163,-0.011275593790608163,-0.011275593790608163,-0.011275593790608163,-0.01127559379060794,-0.01127559379060794,-0.01127559379060794,-0.011275593790608052,-0.011275593790608052,-0.018754719464231684,-0.018754719464231684,-0.01875471946423124,-0.01875471946423124,-0.01875471946423124
2020-08-27,-0.009837523681574312,-0.009837523681574312,-0.009837523681574312,-0.009837523681574312,-0.009837523681574423,-0.009837523681574423,-0.009837523681574645,-0.009837523681574645,-0.009837523681574645,-0.009837523681574645,-0.009837523681574645,-0.0098375236815742,-0.0098375236815742,-0.0098375236815742,-0.009837523681574534,-0.009837523681574534,-0.017327527520038966,-0.017327527520038966,-0.01732752752003841,-0.01732752752003841,-0.01732752752003841
2020-08-28,-0.006147634124408441,-0.006147634124408441,-0.006147634124408441,-0.006147634124408441,-0.006147634124408663,-0.006147634124408441,-0.006147634124408663,-0.006147634124408663,-0.006147634124408663,-0.006147634124408663,-0.006147634124408663,-0.006147634124408219,-0.006147634124408219,-0.006147634124408219,-0.006147634124408552,-0.006147634124408552,-0.013665549833508095,-0.013665549833508095,-0.01366554983350765,-0.01366554983350765,-0.01366554983350765
2020-08-31,-0.0011316147451924108,-0.0011316147451924108,-0.0011316147451924108,-0.0011316147451924108,-0.0011316147451926328,-0.0011316147451922998,-0.0011316147451925218,-0.0011316147451925218,-0.0011316147451925218,-0.0011316147451925218,-0.0011316147451925218,-0.0011316147451921887,-0.0011316147451921887,-0.0011316147451921887,-0.0011316147451925218,-0.0011316147451925218,-0.008687473726535555,-0.008687473726535555,-0.008687473726535,-0.008687473726535,-0.008687473726535
2020-09-01,-0.0016805914130681998,-0.0016805914130681998,-0.0016805914130681998,-0.0016805914130681998,-0.0016805914130684219,-0.0016805914130681998,-0.0016805914130684219,-0.0016805914130684219,-0.0016805914130684219,-0.0016805914130684219,-0.0016805914130684219,-0.0016805914130679778,-0.0016805914130679778,-0.0016805914130679778,-0.0016805914130683108,-0.0016805914130683108,-0.0092322977048801,-0.0092322977048801,-0.009232297704879655,-0.009232297704879655,-0.009232297704879655
2020-09-02,-0.0022232881615624756,-0.0022232881615624756,-0.0022232881615624756,-0.0022232881615624756,-0.0022232881615628086,-0.0022232881615624756,-0.0022232881615628086,-0.0022232881615628086,-0.0022232881615628086,-0.0022232881615628086,-0.0022232881615628086,-0.0022232881615623645,-0.0022232881615623645,-0.0022232881615623645,-0.0022232881615625866,-0.0022232881615625866,-0.009770889267784577,-0.009770889267784577,-0.009770889267784244,-0.009770889267784244,-0.009770889267784244
2020-09-03,-0.005682489439939542,-0.005682489439939542,-0.005682489439939542,-0.005682489439939542,-0.005682489439939764,-0.005682489439939431,-0.005682489439939875,-0.005682489439939875,-0.005682489439939875,-0.005682489439939875,-0.005682489439939875,-0.00568248943993932,-0.00568248943993932,-0.00568248943993932,-0.005682489439939653,-0.005682489439939653,-0.013203923698323239,-0.013203923698323239,-0.013203923698322795,-0.013203923698322795,-0.013203923698322795
2020-09-04,-0.003106717546502158,-0.003106717546502158,-0.003106717546502158,-0.003106717546502158,-0.003106717546502491,-0.003106717546502158,-0.003106717546502491,-0.003106717546502491,-0.003106717546502491,-0.003106717546502491,-0.003106717546502491,-0.003106717546502047,-0.003106717546502047,-0.003106717546502047,-0.00310671754650238,-0.00310671754650238,-0.010647636022709128,-0.010647636022709128,-0.010647636022708573,-0.010647636022708573,-0.010647636022708573
2020-09-07,-0.005055145066496403,-0.005055145066496403,-0.005055145066496403,-0.005055145066496403,-0.005055145066496736,-0.005055145066496292,-0.005055145066496736,-0.005055145066496736,-0.005055145066496736,-0.005055145066496736,-0.005055145066496736,-0.0050551450664961806,-0.0050551450664961806,-0.0050551450664961806,-0.005055145066496514,-0.005055145066496514,-0.012581324820571504,-0.012581324820571504,-0.01258132482057095,-0.01258132482057095,-0.01258132482057095
2020-09-08,-0.004312385283955833,-0.004312385283955833,-0.004312385283955833,-0.004312385283955833,-0.004312385283956166,-0.004312385283955833,-0.004312385283956166,-0.004312385283956166,-0.004312385283956166,-0.004312385283956166,-0.004312385283956166,-0.004312385283955611,-0.004312385283955611,-0.004312385283955611,-0.004312385283956055,-0.004312385283956055,-0.011844183584234558,-0.011844183584234558,-0.011844183584234003,-0.011844183584234003,-0.011844183584234003
2020-09-09,-0.002467350640202537,-0.002467350640202537,-0.002467350640202537,-0.002467350640202537,-0.00246735064020287,-0.002467350640202537,-0.00246735064020287,-0.00246735064020287,-0.00246735064020287,-0.00246735064020287,-0.00246735064020287,-0.002467350640202315,-0.002467350640202315,-0.002467350640202315,-0.002467350640202759,-0.002467350640202759,-0.010013105555576662,-0.010013105555576662,-0.010013105555576218,-0.010013105555576218,-0.010013105555576218
2020-09-10,-0.007999777951793408,-0.007999777951793408,-0.007999777951793408,-0.007999777951793408,-0.007999777951793519,-0.007999777951793297,-0.00799977795179363,-0.00799977795179363,-0.00799977795179363,-0.00799977795179363,-0.00799977795179363,-0.007999777951793074,-0.007999777951793074,-0.007999777951793074,-0.007999777951793408,-0.007999777951793408,-0.015503683268954127,-0.015503683268954127,-0.015503683268953572,-0.015503683268953572,-0.015503683268953572
2020-09-11,-0.004456937227940494,-0.004456937227940494,-0.004456937227940494,-0.004456937227940494,-0.004456937227940605,-0.004456937227940272,-0.004456937227940605,-0.004456937227940605,-0.004456937227940605,-0.004456937227940605,-0.004456937227940605,-0.004456937227940161,-0.004456937227940161,-0.004456937227940161,-0.004456937227940494,-0.004456937227940494,-0.011987642076749183,-0.011987642076749183,-0.011987642076748628,-0.011987642076748628,-0.011987642076748628
2020-09-14,-0.008490612599895364,-0.008490612599895364,-0.008490612599895364,-0.008490612599895364,-0.008490612599895586,-0.008490612599895253,-0.008490612599895475,-0.008490612599895475,-0.008490612599895475,-0.008490612599895475,-0.008490612599895475,-0.008490612599895031,-0.008490612599895031,-0.008490612599895031,-0.008490612599895475,-0.008490612599895475,-0.015990805038123446,-0.015990805038123446,-0.01599080503812289,-0.01599080503812289,-0.01599080503812289
2020-09-15,-0.009224262260984606,-0.009224262260984606,-0.009224262260984606,-0.009224262260984606,-0.009224262260984939,-0.009224262260984606,-0.009224262260984828,-0.009224262260984828,-0.009224262260984828,-0.009224262260984828,-0.009224262260984828,-0.009224262260984273,-0.009224262260984273,-0.009224262260984273,-0.009224262260984939,-0.009224262260984939,-0.016718905065784884,-0.016718905065784884,-0.01671890506578433,-0.01671890506578433,-0.01671890506578433
2020-09-16,-0.0060093066716752075,-0.0060093066716752075,-0.0060093066716752075,-0.0060093066716752075,-0.0060093066716754295,-0.0060093066716749854,-0.0060093066716753185,-0.0060093066716753185,-0.0060093066716753185,-0.0060093066716753185,-0.0060093066716753185,-0.006009306671674763,-0.006009306671674763,-0.006009306671674763,-0.0060093066716754295,-0.0060093066716754295,-0.013528268747585281,-0.013528268747585281,-0.013528268747584726,-0.013528268747584726,-0.013528268747584726
2020-09-17,-0.010471887988275252,-0.010471887988275252,-0.010471887988275252,-0.010471887988275252,-0.010471887988275475,-0.01047188798827503,-0.010471887988275363,-0.010471887988275363,-0.010471887988275363,-0.010471887988275363,-0.010471887988275363,-0.01047188798827492,-0.01047188798827492,-0.01047188798827492,-0.010471887988275363,-0.010471887988275363,-0.017957093229332255,-0.017957093229332255,-0.01795709322933159,-0.01795709322933159,-0.01795709322933159
2020-09-18,-0.013559291481703872,-0.013559291481703872,-0.013559291481703872,-0.013559291481703872,-0.013559291481704094,-0.01355929148170354,-0.013559291481703983,-0.013559291481703983,-0.013559291481703983,-0.013559291481703983,-0.013559291481703983,-0.013559291481703428,-0.013559291481703428,-0.013559291481703428,-0.013559291481703983,-0.013559291481703983,-0.0210211423091472,-0.0210211423091472,-0.021021142309146423,-0.021021142309146423,-0.021021142309146423
2020-09-21,-0.006195531093284856,-0.006195531093284856,-0.006195531093284856,-0.006195531093284856,-0.006195531093285078,-0.006195531093284523,-0.006195531093285078,-0.006195531093285078,-0.006195531093285078,-0.006195531093285078,-0.006195531093285078,-0.006195531093284523,-0.006195531093284523,-0.006195531093284523,-0.006195531093285078,-0.006195531093285078,-0.013713084489643812,-0.013713084489643812,-0.013713084489643035,-0.013713084489643035,-0.013713084489643035
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007079747121378488,-0.007079747121378488,-0.007079747121377822,-0.007079747121377822,-0.007079747121377822
2020-09-23,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461454262,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152,-0.008091591685759347,-0.008091591685759347,-0.008091591685758681,-0.008091591685758681,-0.008091591685758681
2020-09-24,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386877804,-0.0007185053386877804,-0.00779316562396315,-0.00779316562396315,-0.007793165623962484,-0.007793165623962484,-0.007793165623962484
2020-09-25,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415175,-0.003734202382415175,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415286,-0.003734202382415175,-0.003734202382415175,-0.010787512295226231,-0.010787512295226231,-0.010787512295225565,-0.010787512295225565,-0.010787512295225565
2020-09-28,-0.006873518661560385,-0.006873518661560385,-0.006873518661560385,-0.006873518661560385,-0.006873518661560163,-0.006873518661560274,-0.006873518661560496,-0.006873518661560496,-0.006873518661560496,-0.006873518661560496,-0.006873518661560496,-0.006873518661560385,-0.006873518661560385,-0.006873518661560385,-0.006873518661560163,-0.006873518661560163,-0.013904603008980998,-0.013904603008980998,-0.013904603008980332,-0.013904603008980332,-0.013904603008980332
2020-09-29,-0.008445439148269451,-0.008445439148269451,-0.008445439148269451,-0.008445439148269451,-0.00844543914826934,-0.00844543914826934,-0.008445439148269673,-0.008445439148269673,-0.008445439148269673,-0.008445439148269673,-0.008445439148269673,-0.008445439148269451,-0.008445439148269451,-0.008445439148269451,-0.00844543914826923,-0.00844543914826923,-0.015465394696149382,-0.015465394696149382,-0.015465394696148715,-0.015465394696148715,-0.015465394696148715
2020-09-30,-0.005750600338221057,-0.005750600338221057,-0.005750600338221057,-0.005750600338221057,-0.005750600338221057,-0.005750600338221057,-0.005750600338221279,-0.005750600338221279,-0.005750600338221279,-0.005750600338221279,-0.005750600338221279,-0.005750600338221057,-0.005750600338221057,-0.005750600338221057,-0.005750600338220724,-0.005750600338220724,-0.012789634663408989,-0.012789634663408989,-0.012789634663408322,-0.012789634663408322,-0.012789634663408322
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043490657870270955,-0.0043490657870270955,-0.004349065787026429,-0.004349065787026429,-0.004349065787026429
2020-10-02,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.004225032347155433,-0.003816527650174817,-0.003816527650174817,-0.003816527650174817,-0.003816527650174817,-0.003816527650174817,-0.008148995107373325,-0.008148995107373325,-0.008148995107372548,-0.008148995107372548,-0.008148995107372548
2020-10-05,-0.004117216620478037,-0.004117216620478037,-0.004117216620478037,-0.004117216620478037,-0.004117216620478037,-0.004117216620478037,-0.004117216620477926,-0.004117216620477926,-0.004117216620477926,-0.004117216620477926,-0.004117216620477926,-0.0036137807225447016,-0.0036137807225447016,-0.0036137807225447016,-0.0036137807225448126,-0.0036137807225448126,-0.007947129939469666,-0.007947129939469666,-0.007947129939469,-0.007947129939469,-0.007947129939469
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111,-0.001155187626109111
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,-0.0015004509915472752,-0.0015004509915472752,-0.0015004509915472752,-0.0015004509915472752,-0.0015004509915470532,-0.0015004509915471642,-0.0015004509915470532,-0.0015004509915470532,-0.0015004509915470532,-0.0015004509915470532,-0.0015004509915470532,-0.0006044538660157084,-0.0006044538660157084,-0.0006044538660157084,-0.0006044538660155974,-0.0006044538660155974,-0.0006044538660157084,-0.0006044538660157084,-0.0006044538660154863,-0.0006044538660154863,-0.0006044538660154863
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,-0.00871691260391716,-0.00871691260391716,-0.00871691260391716,-0.00871691260391716,-0.00871691260391727,-0.00871691260391716,-0.00871691260391727,-0.00871691260391727,-0.00871691260391727,-0.00871691260391727,-0.00871691260391727,-0.010318186400856466,-0.010318186400856466,-0.010318186400856466,-0.010318186400856577,-0.010318186400856577,-0.010318186400856355,-0.010318186400856355,-0.010318186400856355,-0.010318186400856355,-0.010318186400856355
2020-10-14,-0.011494137693802586,-0.011494137693802586,-0.011494137693802586,-0.011494137693802586,-0.011494137693802586,-0.011494137693802586,-0.011494137693802697,-0.011494137693802697,-0.011494137693802697,-0.011494137693802697,-0.011494137693802697,-0.013036997536591266,-0.013036997536591266,-0.013036997536591266,-0.013036997536591377,-0.013036997536591377,-0.013036997536591155,-0.013036997536591155,-0.013036997536591155,-0.013036997536591155,-0.013036997536591155
2020-10-15,-0.016732847556422348,-0.016732847556422348,-0.016732847556422348,-0.016732847556422348,-0.016732847556422348,-0.016732847556422237,-0.01673284755642246,-0.01673284755642246,-0.01673284755642246,-0.01673284755642246,-0.01673284755642246,-0.01757154167169639,-0.01757154167169639,-0.01757154167169639,-0.017571541671696278,-0.017571541671696278,-0.017571541671696167,-0.017571541671696167,-0.017571541671696167,-0.017571541671696167,-0.017571541671696167
