,Baseline,Residual_20,Residual_30,VCP_10,VCP_20,Residual_20_VCP_10,Residual_30_VCP_10,Residual_20_VCP_20
2024-04-25,-0.04114658738179344,-0.03345629101994674,-0.03345629101994696,-0.04114658738179344,-0.04114658738179344,-0.03345629101994707,-0.033456291019946516,-0.033456291019947626
2024-04-26,-0.045217772499523634,-0.037560128282089544,-0.03756012828208988,-0.045217772499523634,-0.045217772499523634,-0.03756012828208988,-0.03756012828208932,-0.03756012828209043
2024-04-29,-0.048647942502140995,-0.0410178092926925,-0.04101780929269294,-0.048647942502140995,-0.048647942502140995,-0.04101780929269294,-0.041017809292692387,-0.0410178092926935
2024-04-30,-0.04647359270994644,-0.03882602055302564,-0.038826020553026086,-0.04647359270994644,-0.04647359270994644,-0.0388260205530262,-0.03882602055302553,-0.03882602055302664
2024-05-01,-0.045935514169760494,-0.03828362645909045,-0.03828362645909078,-0.045935514169760494,-0.045935514169760494,-0.03828362645909089,-0.038283626459090225,-0.038283626459091225
2024-05-02,-0.0458110800289665,-0.03815819431859413,-0.03815819431859435,-0.0458110800289665,-0.0458110800289665,-0.038158194318594574,-0.0381581943185938,-0.03815819431859491
2024-05-03,-0.04463052944722323,-0.036968175361680844,-0.03696817536168118,-0.04463052944722323,-0.04463052944722323,-0.03696817536168129,-0.03696817536168062,-0.03696817536168162
2024-05-06,-0.043350489148329174,-0.03567786874978829,-0.03567786874978851,-0.043350489148329174,-0.043350489148329174,-0.03567786874978873,-0.035677868749787955,-0.035677868749789066
2024-05-07,-0.042531126034197286,-0.03485193409396625,-0.034851934093966586,-0.042531126034197286,-0.042531126034197286,-0.03485193409396681,-0.03485193409396603,-0.03485193409396703
2024-05-08,-0.043446436423144164,-0.035774585550965354,-0.0357745855509658,-0.043446436423144164,-0.043446436423144164,-0.03577458555096591,-0.03577458555096513,-0.03577458555096624
2024-05-09,-0.0429898809692405,-0.03531436838328983,-0.03531436838329016,-0.0429898809692405,-0.0429898809692405,-0.03531436838329027,-0.03531436838328961,-0.03531436838329072
2024-05-10,-0.04650885689353468,-0.038861567566104926,-0.03886156756610537,-0.04650885689353468,-0.04650885689353468,-0.03886156756610548,-0.038861567566104704,-0.038861567566105815
2024-05-13,-0.04836413971776954,-0.04073173032356614,-0.04073173032356647,-0.04836413971776954,-0.04836413971776954,-0.040731730323566695,-0.04073173032356581,-0.04073173032356692
2024-05-14,-0.04578627395023205,-0.03813318928755427,-0.0381331892875546,-0.04578627395023205,-0.04578627395023205,-0.038133189287554714,-0.03813318928755394,-0.03813318928755505
2024-05-15,-0.044393102200417256,-0.03672884387605335,-0.036728843876053796,-0.044393102200417256,-0.044393102200417256,-0.03672884387605391,-0.03672884387605313,-0.03672884387605424
2024-05-16,-0.044637184012756737,-0.03697488329885623,-0.036974883298856676,-0.044637184012756737,-0.044637184012756737,-0.03697488329885679,-0.03697488329885601,-0.03697488329885712
2024-05-17,-0.04362493278461954,-0.035954513507616026,-0.03595451350761647,-0.04362493278461954,-0.04362493278461954,-0.03595451350761647,-0.03595451350761569,-0.0359545135076168
2024-05-20,-0.041127662978596824,-0.03343721483727358,-0.03343721483727402,-0.041127662978596824,-0.041127662978596824,-0.03343721483727402,-0.033437214837273244,-0.033437214837274354
2024-05-21,-0.04165682815090199,-0.03397062407540352,-0.033970624075403966,-0.04165682815090199,-0.04165682815090199,-0.033970624075403855,-0.03397062407540308,-0.03397062407540419
2024-05-22,-0.045447136210948424,-0.037791331560326435,-0.03779133156032688,-0.045447136210948424,-0.045447136210948424,-0.03779133156032677,-0.03779133156032599,-0.03779133156032721
2024-05-23,-0.0428114088467062,-0.03513446485998406,-0.035134464859984615,-0.0428114088467062,-0.0428114088467062,-0.03513446485998439,-0.035134464859983616,-0.03513446485998484
2024-05-24,-0.042908215443348,-0.035232047875010664,-0.03523204787501122,-0.042908215443348,-0.042908215443348,-0.035232047875011,-0.03523204787501033,-0.03523204787501144
2024-05-27,-0.04086710090237644,-0.03317456297385468,-0.03317456297385524,-0.04086710090237644,-0.04086710090237644,-0.033174562973855015,-0.03317456297385435,-0.03317456297385557
2024-05-28,-0.04241141904055812,-0.034731267013784484,-0.03473126701378504,-0.04241141904055812,-0.04241141904055812,-0.03473126701378482,-0.03473126701378426,-0.03473126701378537
2024-05-29,-0.03515768511368489,-0.027419355931891043,-0.027419355931891598,-0.03515768511368489,-0.03515768511368489,-0.027419355931891376,-0.02741935593189082,-0.02741935593189182
2024-05-30,-0.03790379177028491,-0.03018748720012887,-0.030187487200129315,-0.03790379177028491,-0.03790379177028491,-0.030187487200129204,-0.03018748720012865,-0.030187487200129648
2024-05-31,-0.04036127391687194,-0.03266467910189075,-0.03266467910189119,-0.04036127391687194,-0.04036127391687194,-0.03266467910189097,-0.032664679101890526,-0.032664679101891525
2024-06-03,-0.04575066863751487,-0.03809729840938636,-0.038097298409386915,-0.04575066863751487,-0.04575066863751487,-0.03809729840938669,-0.03809729840938625,-0.03809729840938725
2024-06-04,-0.05010636904940502,-0.04248793286498964,-0.042487932864990086,-0.05010636904940502,-0.05010636904940502,-0.042487932864989975,-0.04248793286498942,-0.04248793286499053
2024-06-05,-0.05201057702928913,-0.04440741317274688,-0.04440741317274732,-0.05201057702928913,-0.05201057702928913,-0.04440741317274732,-0.04440741317274677,-0.04440741317274788
2024-06-06,-0.05009707745244052,-0.04247856674658779,-0.04247856674658823,-0.05009707745244052,-0.05009707745244052,-0.04247856674658823,-0.042478566746587565,-0.042478566746588786
2024-06-07,-0.050891382643236116,-0.04327924250689752,-0.043279242506897964,-0.050891382643236116,-0.050891382643236116,-0.043279242506897964,-0.04327924250689741,-0.04327924250689852
2024-06-10,-0.04847255480079615,-0.04084101492857317,-0.04084101492857373,-0.04847255480079615,-0.04847255480079615,-0.040841014928573505,-0.04084101492857306,-0.04084101492857417
2024-06-11,-0.04053059540335402,-0.03283535859825648,-0.032835358598256925,-0.04053059540335402,-0.04053059540335402,-0.0328353585982567,-0.03283535859825626,-0.03283535859825737
2024-06-12,-0.03510269729810478,-0.027363927097284746,-0.02736392709728519,-0.03510269729810478,-0.03510269729810478,-0.027363927097284968,-0.027363927097284524,-0.027363927097285745
2024-06-13,-0.03760640662239556,-0.029887716932792907,-0.02988771693279324,-0.03760640662239556,-0.03760640662239556,-0.029887716932793018,-0.029887716932792463,-0.029887716932793795
2024-06-14,-0.02883492777085439,-0.021045888149747838,-0.02104588814974817,-0.02883492777085439,-0.02883492777085439,-0.02104588814974806,-0.021045888149747505,-0.021045888149748726
2024-06-17,-0.020138105976159282,-0.012279315195879326,-0.012279315195879659,-0.020138105976159282,-0.020138105976159282,-0.012279315195879659,-0.012279315195878993,-0.012279315195880325
2024-06-18,-0.017879640894659765,-0.010002736536672274,-0.010002736536672607,-0.017879640894659765,-0.017879640894659765,-0.010002736536672607,-0.010002736536671941,-0.010002736536673162
2024-06-19,-0.014189456678138423,-0.006282955918989419,-0.006282955918989752,-0.014189456678138423,-0.014189456678138423,-0.006282955918989752,-0.006282955918989197,-0.006282955918990307
2024-06-20,-0.014148373734581332,-0.006241543477714329,-0.006241543477714662,-0.014148373734581332,-0.014148373734581332,-0.006241543477714551,-0.0062415434777139955,-0.006241543477715217
2024-06-21,-0.01573591302726607,-0.007841815318968326,-0.007841815318968548,-0.01573591302726607,-0.01573591302726607,-0.007841815318968548,-0.007841815318967993,-0.007841815318969214
2024-06-24,-0.015774406994056855,-0.00788061801909501,-0.007880618019095231,-0.015774406994056855,-0.015774406994056855,-0.007880618019095342,-0.007880618019094676,-0.007880618019095897
2024-06-25,-0.018033848264286445,-0.010158180696362984,-0.010158180696363206,-0.018033848264286445,-0.018033848264286445,-0.010158180696363428,-0.010158180696362762,-0.010158180696363872
2024-06-26,-0.012427384864054036,-0.004506751752365257,-0.00450675175236559,-0.012427384864054036,-0.012427384864054036,-0.00450675175236559,-0.004506751752365035,-0.004506751752366145
2024-06-27,-0.012136592463197982,-0.004213627107901408,-0.004213627107901741,-0.012136592463197982,-0.012136592463197982,-0.004213627107901741,-0.0042136271079011856,-0.004213627107902296
2024-06-28,-0.01230232380989782,-0.004380687670470951,-0.004380687670471173,-0.01230232380989782,-0.01230232380989782,-0.004380687670471173,-0.004380687670470618,-0.004380687670471839
2024-07-01,-0.012541322807461452,-0.004621603512775629,-0.0046216035127758515,-0.012541322807461452,-0.012541322807461452,-0.0046216035127759625,-0.004621603512775407,-0.004621603512776518
2024-07-02,-0.013860963816789584,-0.005951828444859086,-0.005951828444859419,-0.013860963816789584,-0.013860963816789584,-0.0059518284448595304,-0.005951828444858864,-0.0059518284448600856
2024-07-03,-0.013926839065043328,-0.0060182320326644945,-0.0060182320326647165,-0.013926839065043328,-0.013926839065043328,-0.0060182320326648275,-0.006018232032664161,-0.006018232032665494
2024-07-04,-0.012641213557721187,-0.004722295417271427,-0.004722295417271538,-0.012641213557721187,-0.012641213557721187,-0.00472229541727176,-0.004722295417271205,-0.004722295417272426
2024-07-05,-0.009136242600055078,-0.0011892135251815317,-0.0011892135251816427,-0.009136242600055078,-0.009136242600055078,-0.0011892135251818647,-0.0011892135251811986,-0.0011892135251824199
2024-07-08,-0.0091136979122457,-0.0011664880221106122,-0.0011664880221107232,-0.0091136979122457,-0.0091136979122457,-0.0011664880221109453,-0.0011664880221101681,-0.0011664880221115004
2024-07-09,-0.016754035443259707,-0.008868103386779791,-0.008868103386779791,-0.016754035443259707,-0.016754035443259707,-0.008868103386780013,-0.008868103386779347,-0.008868103386780679
2024-07-10,-0.020711819041688728,-0.012857629614903221,-0.012857629614903221,-0.020711819041688728,-0.020711819041688728,-0.012857629614903443,-0.012857629614902777,-0.01285762961490411
2024-07-11,-0.01246303881529276,-0.004542691659150666,-0.004542691659150555,-0.01246303881529276,-0.01246303881529276,-0.004542691659150777,-0.004542691659150222,-0.004542691659151554
2024-07-12,-0.013236226234852322,-0.005322080277268215,-0.005322080277268104,-0.013236226234852322,-0.013236226234852322,-0.005322080277268326,-0.00532208027726766,-0.005322080277268992
2024-07-15,-0.006839246171549962,0.0,0.0,-0.006839246171549962,-0.006839246171549962,0.0,0.0,0.0
2024-07-16,-0.007825830891243557,-0.0009933786810347733,-0.0009933786810347733,-0.007825830891243557,-0.007825830891243557,-0.0009933786810347733,-0.0009933786810347733,-0.0009933786810347733
2024-07-17,-0.009849770961814941,-0.003031256298298146,-0.003031256298298146,-0.009849770961814941,-0.009849770961814941,-0.003031256298298146,-0.003031256298298146,-0.003031256298298146
2024-07-18,-0.009721801823039278,-0.0029024059200665198,-0.0029024059200664087,-0.009721801823039278,-0.009721801823039278,-0.0029024059200665198,-0.0029024059200665198,-0.0029024059200664087
2024-07-19,-0.00744689204108151,-0.0006118303277582449,-0.0006118303277582449,-0.00744689204108151,-0.00744689204108151,-0.0006118303277583559,-0.0006118303277583559,-0.0006118303277581338
2024-07-22,-0.005757785121909831,0.0,0.0,-0.005757785121909831,-0.005757785121909831,0.0,0.0,0.0
2024-07-23,-0.004243658043185161,0.0,0.0,-0.004243658043185161,-0.004243658043185161,0.0,0.0,0.0
2024-07-24,-0.0015171942759050205,0.0,0.0,-0.0015171942759050205,-0.0015171942759050205,0.0,0.0,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104
2024-08-05,-0.007282533733345975,-0.007282533733345975,-0.007282533733345975,-0.007282533733345975,-0.007282533733345975,-0.007282533733345975,-0.007282533733345975,-0.007282533733346086
2024-08-06,-0.004314718368006343,-0.004314718368006343,-0.004314718368006343,-0.004314718368006343,-0.004314718368006343,-0.004314718368006454,-0.004314718368006232,-0.004314718368006343
2024-08-07,-0.004480063722126282,-0.00448006372212606,-0.004480063722126171,-0.004480063722126282,-0.004480063722126282,-0.004480063722126171,-0.00448006372212606,-0.004480063722126171
2024-08-08,-0.010950865146689637,-0.010950865146689526,-0.010950865146689637,-0.010950865146689637,-0.010950865146689637,-0.010950865146689526,-0.010950865146689526,-0.010950865146689637
2024-08-09,-0.01402171576535649,-0.01402171576535638,-0.01402171576535649,-0.01402171576535649,-0.01402171576535649,-0.01402171576535649,-0.01402171576535638,-0.01402171576535649
2024-08-12,-0.010723225388054147,-0.010723225388054147,-0.010723225388054258,-0.010723225388054147,-0.010723225388054147,-0.010723225388054258,-0.010723225388054036,-0.010723225388054258
2024-08-13,-0.01632715204963453,-0.01632715204963453,-0.01632715204963453,-0.01632715204963453,-0.01632715204963453,-0.01632715204963464,-0.01632715204963442,-0.016327152049634752
2024-08-14,-0.016675100169371793,-0.016675100169371793,-0.016675100169371793,-0.016675100169371793,-0.016675100169371793,-0.016675100169371904,-0.01667510016937168,-0.016675100169371904
2024-08-15,-0.014640301101773945,-0.014640301101773945,-0.014640301101774056,-0.014640301101773945,-0.014640301101773945,-0.014640301101774167,-0.014640301101773834,-0.014640301101774167
2024-08-16,-0.01463182103263172,-0.01463182103263172,-0.014631821032631831,-0.01463182103263172,-0.01463182103263172,-0.014631821032631831,-0.014631821032631498,-0.014631821032631942
2024-08-19,-0.012283675613756095,-0.012283675613756095,-0.012283675613756206,-0.012283675613756095,-0.012283675613756095,-0.012283675613756206,-0.012283675613755984,-0.012283675613756317
2024-08-20,-0.011146486136169753,-0.011146486136169753,-0.011146486136169864,-0.011146486136169753,-0.011146486136169753,-0.011146486136169975,-0.011146486136169531,-0.011146486136169975
2024-08-21,-0.008624000391931896,-0.008624000391931896,-0.008624000391932118,-0.008624000391931896,-0.008624000391931896,-0.008624000391932118,-0.008624000391931896,-0.00862400039193223
2024-08-22,-0.011655611641164798,-0.011655611641164798,-0.01165561164116502,-0.011655611641164798,-0.011655611641164798,-0.01165561164116502,-0.011655611641164798,-0.011655611641165131
2024-08-23,-0.013030985258077998,-0.013030985258077998,-0.01303098525807811,-0.013030985258077998,-0.013030985258077998,-0.01303098525807822,-0.013030985258077887,-0.013030985258078331
2024-08-26,-0.013577021800002531,-0.013577021800002531,-0.013577021800002642,-0.013577021800002531,-0.013577021800002531,-0.013577021800002753,-0.01357702180000242,-0.013577021800002864
2024-08-27,-0.014587255236368946,-0.014587255236369057,-0.014587255236369057,-0.014587255236368946,-0.014587255236368946,-0.014587255236369279,-0.014587255236368946,-0.01458725523636939
2024-08-28,-0.012814135649204972,-0.012814135649204972,-0.012814135649205083,-0.012814135649204972,-0.012814135649204972,-0.012814135649205416,-0.012814135649204972,-0.012814135649205416
2024-08-29,-0.009902814453339626,-0.009902814453339848,-0.009902814453339959,-0.009902814453339626,-0.009902814453339626,-0.00990281445334018,-0.009902814453339737,-0.009902814453340292
2024-08-30,-0.01168437871765049,-0.011684378717650712,-0.011684378717650712,-0.01168437871765049,-0.01168437871765049,-0.011684378717651045,-0.01168437871765049,-0.011684378717651156
2024-09-02,-0.01576444106263797,-0.0157644410626383,-0.0157644410626383,-0.01576444106263797,-0.01576444106263797,-0.015764441062638634,-0.01576444106263808,-0.015764441062638745
2024-09-03,-0.019705349327357236,-0.01970534932735757,-0.01970534932735757,-0.019705349327357236,-0.019705349327357236,-0.0197053493273579,-0.019705349327357236,-0.0197053493273579
2024-09-04,-0.014994354516419617,-0.01499435451641995,-0.01499435451641995,-0.014994354516419617,-0.014994354516419617,-0.014994354516420394,-0.014994354516419728,-0.014994354516420394
2024-09-05,-0.009790489347467735,-0.009790489347468068,-0.009790489347468179,-0.009790489347467735,-0.009790489347467735,-0.009790489347468623,-0.009790489347467846,-0.009790489347468512
2024-09-06,-0.00859531777413225,-0.008595317774132694,-0.008595317774132694,-0.00859531777413225,-0.00859531777413225,-0.008595317774133138,-0.008595317774132472,-0.008595317774133138
2024-09-09,-0.009416436321531885,-0.009416436321532218,-0.009416436321532329,-0.009416436321531885,-0.009416436321531885,-0.009416436321532773,-0.009416436321532107,-0.009416436321532662
2024-09-10,-0.0009739006230694569,-0.000973900623069679,-0.00097390062306979,-0.0009739006230694569,-0.0009739006230694569,-0.000973900623070123,-0.0009739006230695679,-0.0009739006230702341
2024-09-11,-0.003709074184760186,-0.00370907418476063,-0.003709074184760741,-0.003709074184760186,-0.003709074184760186,-0.003709074184761074,-0.003709074184760408,-0.003709074184761074
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345
2024-09-16,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144453
2024-09-17,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376233524,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376233524,-0.0018431096376233524
2024-09-18,-0.0015671421618332904,-0.0015671421618331793,-0.0015671421618332904,-0.0015671421618332904,-0.0015671421618332904,-0.0015671421618334014,-0.0015671421618332904,-0.0015671421618331793
2024-09-19,-0.002318746609076938,-0.002318746609076827,-0.002318746609076827,-0.002318746609076938,-0.002318746609076938,-0.002318746609077049,-0.002318746609076938,-0.002318746609076827
2024-09-20,-0.003581989183105372,-0.003581989183105261,-0.003581989183105261,-0.003581989183105372,-0.003581989183105372,-0.003581989183105372,-0.003581989183105372,-0.00358198918310515
2024-09-23,-0.00245609927334256,-0.00245609927334256,-0.00245609927334256,-0.00245609927334256,-0.00245609927334256,-0.002456099273342671,-0.002456099273342671,-0.00245609927334256
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035
2024-09-26,-0.008060332967500083,-0.008060332967500194,-0.008060332967500194,-0.008060332967500083,-0.008060332967500083,-0.008060332967500194,-0.008060332967500194,-0.008060332967500194
2024-09-27,-0.01312723225047685,-0.01312723225047685,-0.013127232250476961,-0.01312723225047685,-0.01312723225047685,-0.013127232250476961,-0.01312723225047685,-0.013127232250476961
2024-09-30,-0.014626729739058764,-0.014626729739058764,-0.014626729739058764,-0.014626729739058764,-0.014626729739058764,-0.014626729739058875,-0.014626729739058764,-0.014626729739058764
2024-10-01,-0.012461829442466765,-0.012461829442466765,-0.012461829442466765,-0.012461829442466765,-0.012461829442466765,-0.012461829442466876,-0.012461829442466654,-0.012461829442466765
2024-10-02,-0.012517508908480468,-0.012517508908480357,-0.012517508908480468,-0.012517508908480468,-0.012517508908480468,-0.012517508908480579,-0.012517508908480357,-0.012517508908480468
2024-10-03,-0.011242828649278724,-0.011242828649278613,-0.011242828649278724,-0.011242828649278724,-0.011242828649278724,-0.011242828649278835,-0.011242828649278613,-0.011242828649278835
2024-10-04,-0.01133541416505035,-0.01133541416505035,-0.011335414165050461,-0.01133541416505035,-0.01133541416505035,-0.011335414165050572,-0.01133541416505035,-0.011335414165050461
2024-10-07,-0.007626808225353221,-0.007626808225353221,-0.007626808225353332,-0.007626808225353221,-0.007626808225353221,-0.007626808225353443,-0.007626808225353221,-0.007626808225353332
2024-10-08,-0.003157545405690909,-0.003157545405690909,-0.00315754540569102,-0.003157545405690909,-0.003157545405690909,-0.003157545405691242,-0.003157545405690909,-0.003157545405691131
2024-10-09,-0.008598120921192942,-0.008598120921192942,-0.008598120921193053,-0.008598120921192942,-0.008598120921192942,-0.008598120921193275,-0.008598120921193053,-0.008598120921193164
2024-10-10,-0.013364621971625912,-0.0133646219716258,-0.013364621971626023,-0.013364621971625912,-0.013364621971625912,-0.013364621971626134,-0.013364621971625912,-0.013364621971626023
2024-10-11,-0.017357263965246617,-0.017357263965246505,-0.017357263965246617,-0.017357263965246617,-0.017357263965246617,-0.01735726396524684,-0.017357263965246617,-0.017357263965246728
2024-10-14,-0.014006934656667358,-0.014006934656667247,-0.014006934656667469,-0.014006934656667358,-0.014006934656667358,-0.014006934656667691,-0.014006934656667358,-0.014006934656667469
2024-10-15,-0.015883742323835826,-0.015883742323835714,-0.015883742323835937,-0.015883742323835826,-0.015883742323835826,-0.01588374232383627,-0.015883742323835937,-0.015883742323835937
2024-10-16,-0.021212681572010506,-0.021212681572010506,-0.021212681572010617,-0.021212681572010506,-0.021212681572010506,-0.02121268157201084,-0.021212681572010617,-0.021212681572010728
2024-10-17,-0.014200256275612388,-0.014200256275612388,-0.0142002562756125,-0.014200256275612388,-0.014200256275612388,-0.014200256275612722,-0.014200256275612388,-0.01420025627561261
2024-10-18,-0.015648836755682516,-0.015648836755682627,-0.015648836755682738,-0.015648836755682516,-0.015648836755682516,-0.01564883675568296,-0.015648836755682627,-0.015648836755682738
2024-10-21,-0.013365545602439965,-0.013365545602440077,-0.013365545602440077,-0.013365545602439965,-0.013365545602439965,-0.01336554560244041,-0.013365545602440077,-0.013365545602440188
2024-10-22,-0.013782408467691631,-0.013782408467691742,-0.013782408467691742,-0.013782408467691631,-0.013782408467691631,-0.013782408467692076,-0.013782408467691742,-0.013782408467691964
2024-10-23,-0.01520112991944289,-0.015201129919443002,-0.015201129919443002,-0.01520112991944289,-0.01520112991944289,-0.015201129919443335,-0.015201129919443002,-0.015201129919443224
2024-10-24,-0.015457322164279197,-0.015457322164279419,-0.015457322164279308,-0.015457322164279197,-0.015457322164279197,-0.015457322164279641,-0.015457322164279308,-0.01545732216427953
2024-10-25,-0.018380115587717016,-0.018380115587717127,-0.018380115587717127,-0.018380115587717016,-0.018380115587717016,-0.01838011558771735,-0.018380115587717127,-0.01838011558771735
2024-10-28,-0.013210309344506177,-0.013210309344506288,-0.013210309344506399,-0.013210309344506177,-0.013210309344506177,-0.01321030934450651,-0.013210309344506177,-0.01321030934450651
2024-10-29,-0.011605873815807355,-0.011605873815807355,-0.011605873815807577,-0.011605873815807355,-0.011605873815807355,-0.011605873815807688,-0.011605873815807355,-0.011605873815807688
2024-10-30,-0.013754790684582185,-0.013754790684582185,-0.013754790684582408,-0.013754790684582185,-0.013754790684582185,-0.013754790684582519,-0.013754790684582185,-0.013754790684582519
2024-10-31,-0.01775115832630525,-0.01775115832630536,-0.017751158326305583,-0.01775115832630525,-0.01775115832630525,-0.017751158326305694,-0.01775115832630536,-0.017751158326305694
2024-11-01,-0.016170151943979638,-0.01617015194397975,-0.01617015194397997,-0.016170151943979638,-0.016170151943979638,-0.016170151943980082,-0.01617015194397975,-0.016170151943980082
2024-11-04,-0.018984379055700495,-0.018984379055700495,-0.018984379055700717,-0.018984379055700495,-0.018984379055700495,-0.01898437905570083,-0.018984379055700606,-0.01898437905570083
2024-11-05,-0.018191964151326845,-0.018191964151326956,-0.018191964151327178,-0.018191964151326845,-0.018191964151326845,-0.01819196415132729,-0.018191964151327067,-0.01819196415132729
2024-11-06,-0.01520110142858544,-0.01520110142858544,-0.015201101428585662,-0.01520110142858544,-0.01520110142858544,-0.015201101428585773,-0.015201101428585662,-0.015201101428585773
2024-11-07,-0.012620950361464933,-0.012620950361464933,-0.012620950361465155,-0.012620950361464933,-0.012620950361464933,-0.012620950361465266,-0.012620950361465155,-0.012620950361465266
2024-11-08,-0.0033797021258226145,-0.0033797021258226145,-0.0033797021258228366,-0.0033797021258226145,-0.0033797021258226145,-0.0033797021258228366,-0.0033797021258228366,-0.0033797021258229476
2024-11-11,-0.004180873483645597,-0.004180873483645597,-0.0041808734836458195,-0.004180873483645597,-0.004180873483645597,-0.0041808734836459305,-0.0041808734836458195,-0.0041808734836458195
2024-11-12,-0.0011620425304671445,-0.0011620425304672555,-0.0011620425304674775,-0.0011620425304671445,-0.0011620425304671445,-0.0011620425304674775,-0.0011620425304674775,-0.0011620425304674775
2024-11-13,-0.008372418424791528,-0.008372418424791639,-0.008372418424791861,-0.008372418424791528,-0.008372418424791528,-0.008372418424791861,-0.00837241842479175,-0.008372418424791861
2024-11-14,-0.0008475754353552967,-0.0008475754353554077,-0.0008475754353556297,-0.0008475754353552967,-0.0008475754353552967,-0.0008475754353556297,-0.0008475754353555187,-0.0008475754353555187
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008
2024-11-25,-0.007065168303554525,-0.007065168303554414,-0.007065168303554525,-0.007065168303554525,-0.007065168303554525,-0.007065168303554414,-0.007065168303554525,-0.007065168303554525
2024-11-26,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878
2024-11-27,-0.007710386743073339,-0.00771038674307345,-0.007710386743073339,-0.007710386743073339,-0.007710386743073339,-0.007710386743073339,-0.007710386743073339,-0.00771038674307345
2024-11-28,-0.01130183809231633,-0.01130183809231644,-0.01130183809231633,-0.01130183809231633,-0.01130183809231633,-0.01130183809231644,-0.01130183809231633,-0.01130183809231644
2024-11-29,-0.01445354422209888,-0.014453544222099102,-0.01445354422209899,-0.01445354422209888,-0.01445354422209888,-0.01445354422209899,-0.01445354422209899,-0.01445354422209899
2024-12-02,-0.0108851658184137,-0.010885165818413922,-0.0108851658184137,-0.0108851658184137,-0.0108851658184137,-0.010885165818413811,-0.010885165818413811,-0.010885165818413811
2024-12-03,-0.009419249204753899,-0.009419249204754121,-0.009419249204753899,-0.009419249204753899,-0.009419249204753899,-0.00941924920475401,-0.009419249204754121,-0.00941924920475401
2024-12-04,-0.007124558049002805,-0.007124558049003027,-0.007124558049002694,-0.007124558049002805,-0.007124558049002805,-0.007124558049002805,-0.007124558049002916,-0.007124558049002805
2024-12-05,-0.013396389362675287,-0.01339638936267551,-0.013396389362675176,-0.013396389362675287,-0.013396389362675287,-0.013396389362675287,-0.013396389362675398,-0.013396389362675287
2024-12-06,-0.008554288131727095,-0.008554288131727317,-0.008554288131726873,-0.008554288131727095,-0.008554288131727095,-0.008554288131726984,-0.008554288131727095,-0.008554288131726984
2024-12-09,-0.0045030323417598606,-0.004503032341760194,-0.0045030323417596385,-0.0045030323417598606,-0.0045030323417598606,-0.0045030323417598606,-0.0045030323417598606,-0.0045030323417597495
2024-12-10,-0.0020205976588902885,-0.0020205976588907326,-0.0020205976588900665,-0.0020205976588902885,-0.0020205976588902885,-0.0020205976588902885,-0.0020205976588902885,-0.0020205976588901775
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,-0.006207488450745702,-0.006207488450745702,-0.006207488450745591,-0.006207488450745702,-0.006207488450745702,-0.006207488450745591,-0.006207488450745591,-0.006207488450745591
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
