,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_40
2024-04-17,-0.03445400578676239,-0.03445400578676239,-0.03445400578676239,-0.03445400578676283,-0.026710032882480417,-0.026710032882480528,-0.02671003288248075,-0.026710032882480306
2024-04-18,-0.0368500878274981,-0.0368500878274981,-0.0368500878274981,-0.036850087827498546,-0.029125332230844347,-0.029125332230844347,-0.02912533223084457,-0.029125332230844125
2024-04-19,-0.03604148167254151,-0.03604148167254151,-0.03604148167254151,-0.036041481672542064,-0.028310240808286036,-0.028310240808286036,-0.02831024080828637,-0.028310240808285814
2024-04-22,-0.039177278345403965,-0.039177278345403965,-0.039177278345403965,-0.03917727834540441,-0.031471187525386135,-0.031471187525386135,-0.03147118752538636,-0.03147118752538591
2024-04-23,-0.040943361396636346,-0.040943361396636346,-0.040943361396636346,-0.04094336139663679,-0.03325143510050188,-0.03325143510050177,-0.0332514351005021,-0.03325143510050177
2024-04-24,-0.039084970213201564,-0.039084970213201564,-0.039084970213201564,-0.03908497021320201,-0.03137813905385356,-0.03137813905385356,-0.03137813905385389,-0.03137813905385356
2024-04-25,-0.04114658738179344,-0.04114658738179344,-0.04114658738179344,-0.041146587381793776,-0.03345629101994674,-0.03345629101994674,-0.03345629101994696,-0.03345629101994663
2024-04-26,-0.045217772499523634,-0.045217772499523634,-0.045217772499523634,-0.04521777249952408,-0.037560128282089544,-0.037560128282089544,-0.03756012828208988,-0.037560128282089544
2024-04-29,-0.048647942502140995,-0.048647942502140995,-0.048647942502140995,-0.04864794250214144,-0.0410178092926925,-0.0410178092926925,-0.04101780929269294,-0.04101780929269261
2024-04-30,-0.04647359270994644,-0.04647359270994644,-0.04647359270994644,-0.04647359270994689,-0.03882602055302564,-0.03882602055302564,-0.038826020553026086,-0.03882602055302575
2024-05-01,-0.045935514169760494,-0.045935514169760494,-0.045935514169760494,-0.04593551416976105,-0.03828362645909045,-0.038283626459090336,-0.03828362645909078,-0.03828362645909045
2024-05-02,-0.0458110800289665,-0.0458110800289665,-0.0458110800289665,-0.045811080028966944,-0.03815819431859413,-0.03815819431859402,-0.03815819431859435,-0.03815819431859413
2024-05-03,-0.04463052944722323,-0.04463052944722323,-0.04463052944722323,-0.04463052944722379,-0.036968175361680844,-0.036968175361680844,-0.03696817536168118,-0.036968175361680844
2024-05-06,-0.043350489148329174,-0.043350489148329174,-0.043350489148329174,-0.04335048914832962,-0.03567786874978829,-0.03567786874978818,-0.03567786874978851,-0.03567786874978829
2024-05-07,-0.042531126034197286,-0.042531126034197286,-0.042531126034197286,-0.04253112603419773,-0.03485193409396625,-0.03485193409396625,-0.034851934093966586,-0.03485193409396625
2024-05-08,-0.043446436423144164,-0.043446436423144164,-0.043446436423144164,-0.04344643642314461,-0.035774585550965354,-0.035774585550965354,-0.0357745855509658,-0.035774585550965465
2024-05-09,-0.0429898809692405,-0.0429898809692405,-0.0429898809692405,-0.042989880969240946,-0.03531436838328983,-0.03531436838328983,-0.03531436838329016,-0.03531436838328994
2024-05-10,-0.04650885689353468,-0.04650885689353468,-0.04650885689353468,-0.04650885689353512,-0.038861567566104926,-0.03886156756610504,-0.03886156756610537,-0.03886156756610515
2024-05-13,-0.04836413971776954,-0.04836413971776954,-0.04836413971776954,-0.048364139717770094,-0.04073173032356614,-0.04073173032356603,-0.04073173032356647,-0.04073173032356625
2024-05-14,-0.04578627395023205,-0.04578627395023205,-0.04578627395023205,-0.0457862739502326,-0.03813318928755427,-0.03813318928755416,-0.0381331892875546,-0.03813318928755427
2024-05-15,-0.044393102200417256,-0.044393102200417256,-0.044393102200417256,-0.0443931022004177,-0.03672884387605335,-0.03672884387605335,-0.036728843876053796,-0.03672884387605346
2024-05-16,-0.044637184012756737,-0.044637184012756737,-0.044637184012756737,-0.04463718401275718,-0.03697488329885623,-0.03697488329885623,-0.036974883298856676,-0.03697488329885634
2024-05-17,-0.04362493278461954,-0.04362493278461954,-0.04362493278461954,-0.043624932784619985,-0.035954513507616026,-0.035954513507616026,-0.03595451350761647,-0.035954513507616026
2024-05-20,-0.041127662978596824,-0.041127662978596824,-0.041127662978596824,-0.04112766297859727,-0.03343721483727358,-0.03343721483727358,-0.03343721483727402,-0.03343721483727358
2024-05-21,-0.04165682815090199,-0.04165682815090199,-0.04165682815090199,-0.041656828150902325,-0.03397062407540352,-0.03397062407540341,-0.033970624075403966,-0.03397062407540352
2024-05-22,-0.045447136210948424,-0.045447136210948424,-0.045447136210948424,-0.04544713621094876,-0.037791331560326435,-0.037791331560326435,-0.03779133156032688,-0.037791331560326435
2024-05-23,-0.0428114088467062,-0.0428114088467062,-0.0428114088467062,-0.04281140884670653,-0.03513446485998406,-0.03513446485998417,-0.035134464859984615,-0.03513446485998406
2024-05-24,-0.042908215443348,-0.042908215443348,-0.042908215443348,-0.04290821544334833,-0.035232047875010664,-0.035232047875010775,-0.03523204787501122,-0.035232047875010775
2024-05-27,-0.04086710090237644,-0.04086710090237644,-0.04086710090237644,-0.04086710090237655,-0.03317456297385468,-0.03317456297385468,-0.03317456297385524,-0.03317456297385479
2024-05-28,-0.04241141904055812,-0.04241141904055812,-0.04241141904055812,-0.04241141904055834,-0.034731267013784484,-0.034731267013784706,-0.03473126701378504,-0.034731267013784706
2024-05-29,-0.03515768511368489,-0.03515768511368489,-0.03515768511368489,-0.03515768511368511,-0.027419355931891043,-0.027419355931891154,-0.027419355931891598,-0.027419355931891154
2024-05-30,-0.03790379177028491,-0.03790379177028491,-0.03790379177028491,-0.03790379177028513,-0.03018748720012887,-0.030187487200128982,-0.030187487200129315,-0.030187487200128982
2024-05-31,-0.04036127391687194,-0.04036127391687194,-0.04036127391687194,-0.040361273916872276,-0.03266467910189075,-0.03266467910189086,-0.03266467910189119,-0.03266467910189086
2024-06-03,-0.04575066863751487,-0.04575066863751487,-0.04575066863751487,-0.0457506686375152,-0.03809729840938636,-0.03809729840938647,-0.038097298409386915,-0.03809729840938647
2024-06-04,-0.05010636904940502,-0.05010636904940502,-0.05010636904940502,-0.05010636904940524,-0.04248793286498964,-0.04248793286498975,-0.042487932864990086,-0.04248793286498975
2024-06-05,-0.05201057702928913,-0.05201057702928913,-0.05201057702928913,-0.05201057702928935,-0.04440741317274688,-0.04440741317274699,-0.04440741317274732,-0.04440741317274699
2024-06-06,-0.05009707745244052,-0.05009707745244052,-0.05009707745244052,-0.05009707745244063,-0.04247856674658779,-0.04247856674658801,-0.04247856674658823,-0.0424785667465879
2024-06-07,-0.050891382643236116,-0.050891382643236116,-0.050891382643236116,-0.05089138264323634,-0.04327924250689752,-0.04327924250689774,-0.043279242506897964,-0.04327924250689763
2024-06-10,-0.04847255480079615,-0.04847255480079615,-0.04847255480079615,-0.048472554800796264,-0.04084101492857317,-0.04084101492857328,-0.04084101492857373,-0.04084101492857328
2024-06-11,-0.04053059540335402,-0.04053059540335402,-0.04053059540335402,-0.04053059540335413,-0.03283535859825648,-0.03283535859825659,-0.032835358598256925,-0.03283535859825659
2024-06-12,-0.03510269729810478,-0.03510269729810478,-0.03510269729810478,-0.03510269729810489,-0.027363927097284746,-0.027363927097284968,-0.02736392709728519,-0.027363927097284857
2024-06-13,-0.03760640662239556,-0.03760640662239556,-0.03760640662239556,-0.03760640662239578,-0.029887716932792907,-0.029887716932793018,-0.02988771693279324,-0.029887716932792907
2024-06-14,-0.02883492777085439,-0.02883492777085439,-0.02883492777085439,-0.028834927770854613,-0.021045888149747838,-0.02104588814974795,-0.02104588814974817,-0.021045888149747838
2024-06-17,-0.020138105976159282,-0.020138105976159282,-0.020138105976159282,-0.020138105976159504,-0.012279315195879326,-0.012279315195879437,-0.012279315195879659,-0.012279315195879437
2024-06-18,-0.017879640894659765,-0.017879640894659765,-0.017879640894659765,-0.017879640894659876,-0.010002736536672274,-0.010002736536672385,-0.010002736536672607,-0.010002736536672274
2024-06-19,-0.014189456678138423,-0.014189456678138423,-0.014189456678138423,-0.014189456678138535,-0.006282955918989419,-0.00628295591898953,-0.006282955918989752,-0.006282955918989419
2024-06-20,-0.014148373734581332,-0.014148373734581332,-0.014148373734581332,-0.014148373734581332,-0.006241543477714329,-0.006241543477714329,-0.006241543477714662,-0.006241543477714329
2024-06-21,-0.01573591302726607,-0.01573591302726607,-0.01573591302726607,-0.01573591302726618,-0.007841815318968326,-0.007841815318968215,-0.007841815318968548,-0.007841815318968215
2024-06-24,-0.015774406994056855,-0.015774406994056855,-0.015774406994056855,-0.015774406994056966,-0.00788061801909501,-0.00788061801909501,-0.007880618019095231,-0.00788061801909501
2024-06-25,-0.018033848264286445,-0.018033848264286445,-0.018033848264286445,-0.018033848264286556,-0.010158180696362984,-0.010158180696363095,-0.010158180696363206,-0.010158180696363095
2024-06-26,-0.012427384864054036,-0.012427384864054036,-0.012427384864054036,-0.012427384864054258,-0.004506751752365257,-0.004506751752365257,-0.00450675175236559,-0.004506751752365368
2024-06-27,-0.012136592463197982,-0.012136592463197982,-0.012136592463197982,-0.012136592463198093,-0.004213627107901408,-0.004213627107901408,-0.004213627107901741,-0.004213627107901519
2024-06-28,-0.01230232380989782,-0.01230232380989782,-0.01230232380989782,-0.012302323809898041,-0.004380687670470951,-0.00438068767047084,-0.004380687670471173,-0.004380687670470951
2024-07-01,-0.012541322807461452,-0.012541322807461452,-0.012541322807461452,-0.012541322807461674,-0.004621603512775629,-0.004621603512775629,-0.0046216035127758515,-0.0046216035127757404
2024-07-02,-0.013860963816789584,-0.013860963816789584,-0.013860963816789584,-0.013860963816789695,-0.005951828444859086,-0.005951828444859197,-0.005951828444859419,-0.005951828444859308
2024-07-03,-0.013926839065043328,-0.013926839065043328,-0.013926839065043328,-0.01392683906504355,-0.0060182320326644945,-0.0060182320326646055,-0.0060182320326647165,-0.0060182320326646055
2024-07-04,-0.012641213557721187,-0.012641213557721187,-0.012641213557721187,-0.012641213557721409,-0.004722295417271427,-0.004722295417271427,-0.004722295417271538,-0.004722295417271649
2024-07-05,-0.009136242600055078,-0.009136242600055078,-0.009136242600055078,-0.0091362426000553,-0.0011892135251815317,-0.0011892135251815317,-0.0011892135251816427,-0.0011892135251817537
2024-07-08,-0.0091136979122457,-0.0091136979122457,-0.0091136979122457,-0.009113697912245922,-0.0011664880221106122,-0.0011664880221106122,-0.0011664880221107232,-0.0011664880221107232
2024-07-09,-0.016754035443259707,-0.016754035443259707,-0.016754035443259707,-0.01675403544325993,-0.008868103386779791,-0.00886810338677968,-0.008868103386779791,-0.008868103386780013
2024-07-10,-0.020711819041688728,-0.020711819041688728,-0.020711819041688728,-0.02071181904168895,-0.012857629614903221,-0.012857629614903221,-0.012857629614903221,-0.012857629614903443
2024-07-11,-0.01246303881529276,-0.01246303881529276,-0.01246303881529276,-0.012463038815292982,-0.004542691659150666,-0.004542691659150555,-0.004542691659150555,-0.004542691659150777
2024-07-12,-0.013236226234852322,-0.013236226234852322,-0.013236226234852322,-0.013236226234852433,-0.005322080277268215,-0.005322080277267993,-0.005322080277268104,-0.005322080277268215
2024-07-15,-0.006839246171549962,-0.006839246171549962,-0.006839246171549962,-0.006839246171550073,0.0,0.0,0.0,0.0
2024-07-16,-0.007825830891243557,-0.007825830891243557,-0.007825830891243557,-0.007825830891243779,-0.0009933786810347733,-0.0009933786810347733,-0.0009933786810347733,-0.0009933786810347733
2024-07-17,-0.009849770961814941,-0.009849770961814941,-0.009849770961814941,-0.009849770961815163,-0.003031256298298146,-0.003031256298298146,-0.003031256298298146,-0.003031256298298257
2024-07-18,-0.009721801823039278,-0.009721801823039278,-0.009721801823039278,-0.0097218018230395,-0.0029024059200665198,-0.0029024059200665198,-0.0029024059200664087,-0.002902405920066631
2024-07-19,-0.00744689204108151,-0.00744689204108151,-0.00744689204108151,-0.007446892041081621,-0.0006118303277582449,-0.0006118303277582449,-0.0006118303277582449,-0.0006118303277583559
2024-07-22,-0.005757785121909831,-0.005757785121909831,-0.005757785121909831,-0.005757785121909942,0.0,0.0,0.0,0.0
2024-07-23,-0.004243658043185161,-0.004243658043185161,-0.004243658043185161,-0.004243658043185383,0.0,0.0,0.0,0.0
2024-07-24,-0.0015171942759050205,-0.0015171942759050205,-0.0015171942759050205,-0.0015171942759052426,0.0,0.0,0.0,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104,-0.005401796900259104
2024-08-05,-0.007282533733345975,-0.007282533733345975,-0.007282533733345975,-0.007282533733346086,-0.007282533733345975,-0.007282533733345864,-0.007282533733345975,-0.007282533733345975
2024-08-06,-0.004314718368006343,-0.004314718368006343,-0.004314718368006343,-0.004314718368006343,-0.004314718368006343,-0.004314718368006232,-0.004314718368006343,-0.004314718368006343
2024-08-07,-0.004480063722126282,-0.004480063722126282,-0.004480063722126282,-0.004480063722126171,-0.00448006372212606,-0.00448006372212606,-0.004480063722126171,-0.004480063722126171
2024-08-08,-0.010950865146689637,-0.010950865146689637,-0.010950865146689637,-0.010950865146689526,-0.010950865146689526,-0.010950865146689526,-0.010950865146689637,-0.010950865146689637
2024-08-09,-0.01402171576535649,-0.01402171576535649,-0.01402171576535649,-0.01402171576535649,-0.01402171576535638,-0.014021715765356269,-0.01402171576535649,-0.01402171576535649
2024-08-12,-0.010723225388054147,-0.010723225388054147,-0.010723225388054147,-0.010723225388054258,-0.010723225388054147,-0.010723225388054036,-0.010723225388054258,-0.010723225388054147
2024-08-13,-0.01632715204963453,-0.01632715204963453,-0.01632715204963453,-0.016327152049634752,-0.01632715204963453,-0.01632715204963442,-0.01632715204963453,-0.01632715204963464
2024-08-14,-0.016675100169371793,-0.016675100169371793,-0.016675100169371793,-0.016675100169372015,-0.016675100169371793,-0.01667510016937168,-0.016675100169371793,-0.016675100169371793
2024-08-15,-0.014640301101773945,-0.014640301101773945,-0.014640301101773945,-0.014640301101774167,-0.014640301101773945,-0.014640301101773945,-0.014640301101774056,-0.014640301101774056
2024-08-16,-0.01463182103263172,-0.01463182103263172,-0.01463182103263172,-0.014631821032631942,-0.01463182103263172,-0.014631821032631609,-0.014631821032631831,-0.01463182103263172
2024-08-19,-0.012283675613756095,-0.012283675613756095,-0.012283675613756095,-0.012283675613756317,-0.012283675613756095,-0.012283675613755984,-0.012283675613756206,-0.012283675613756095
2024-08-20,-0.011146486136169753,-0.011146486136169753,-0.011146486136169753,-0.011146486136170086,-0.011146486136169753,-0.011146486136169642,-0.011146486136169864,-0.011146486136169753
2024-08-21,-0.008624000391931896,-0.008624000391931896,-0.008624000391931896,-0.00862400039193223,-0.008624000391931896,-0.008624000391931896,-0.008624000391932118,-0.008624000391931896
2024-08-22,-0.011655611641164798,-0.011655611641164798,-0.011655611641164798,-0.011655611641165131,-0.011655611641164798,-0.011655611641164798,-0.01165561164116502,-0.011655611641164798
2024-08-23,-0.013030985258077998,-0.013030985258077998,-0.013030985258077998,-0.01303098525807822,-0.013030985258077998,-0.013030985258077887,-0.01303098525807811,-0.013030985258077887
2024-08-26,-0.013577021800002531,-0.013577021800002531,-0.013577021800002531,-0.013577021800002864,-0.013577021800002531,-0.013577021800002531,-0.013577021800002642,-0.013577021800002531
2024-08-27,-0.014587255236368946,-0.014587255236368946,-0.014587255236368946,-0.014587255236369279,-0.014587255236369057,-0.014587255236368946,-0.014587255236369057,-0.014587255236369057
2024-08-28,-0.012814135649204972,-0.012814135649204972,-0.012814135649204972,-0.012814135649205305,-0.012814135649204972,-0.012814135649204972,-0.012814135649205083,-0.012814135649205083
2024-08-29,-0.009902814453339626,-0.009902814453339626,-0.009902814453339626,-0.00990281445334007,-0.009902814453339848,-0.009902814453339737,-0.009902814453339959,-0.009902814453339848
2024-08-30,-0.01168437871765049,-0.01168437871765049,-0.01168437871765049,-0.011684378717650934,-0.011684378717650712,-0.011684378717650601,-0.011684378717650712,-0.011684378717650601
2024-09-02,-0.01576444106263797,-0.01576444106263797,-0.01576444106263797,-0.015764441062638523,-0.0157644410626383,-0.01576444106263819,-0.0157644410626383,-0.01576444106263819
2024-09-03,-0.019705349327357236,-0.019705349327357236,-0.019705349327357236,-0.01970534932735779,-0.01970534932735757,-0.019705349327357458,-0.01970534932735757,-0.019705349327357347
2024-09-04,-0.014994354516419617,-0.014994354516419617,-0.014994354516419617,-0.014994354516420172,-0.01499435451641995,-0.014994354516419839,-0.01499435451641995,-0.014994354516419839
2024-09-05,-0.009790489347467735,-0.009790489347467735,-0.009790489347467735,-0.0097904893474684,-0.009790489347468068,-0.009790489347467957,-0.009790489347468179,-0.009790489347467957
2024-09-06,-0.00859531777413225,-0.00859531777413225,-0.00859531777413225,-0.008595317774132916,-0.008595317774132694,-0.008595317774132583,-0.008595317774132694,-0.008595317774132472
2024-09-09,-0.009416436321531885,-0.009416436321531885,-0.009416436321531885,-0.00941643632153255,-0.009416436321532218,-0.009416436321532218,-0.009416436321532329,-0.009416436321532107
2024-09-10,-0.0009739006230694569,-0.0009739006230694569,-0.0009739006230694569,-0.000973900623070012,-0.000973900623069679,-0.000973900623069679,-0.00097390062306979,-0.0009739006230695679
2024-09-11,-0.003709074184760186,-0.003709074184760186,-0.003709074184760186,-0.003709074184760852,-0.00370907418476063,-0.003709074184760519,-0.003709074184760741,-0.003709074184760408
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345,-0.0042850624893069345
2024-09-16,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144564,-0.005534920973144675,-0.005534920973144564,-0.005534920973144675
2024-09-17,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376234635,-0.0018431096376233524,-0.0018431096376234635
2024-09-18,-0.0015671421618332904,-0.0015671421618332904,-0.0015671421618332904,-0.0015671421618332904,-0.0015671421618331793,-0.0015671421618332904,-0.0015671421618332904,-0.0015671421618334014
2024-09-19,-0.002318746609076938,-0.002318746609076938,-0.002318746609076938,-0.002318746609076938,-0.002318746609076827,-0.002318746609077049,-0.002318746609076827,-0.002318746609077049
2024-09-20,-0.003581989183105372,-0.003581989183105372,-0.003581989183105372,-0.003581989183105372,-0.003581989183105261,-0.003581989183105372,-0.003581989183105261,-0.003581989183105372
2024-09-23,-0.00245609927334256,-0.00245609927334256,-0.00245609927334256,-0.002456099273342671,-0.00245609927334256,-0.002456099273342671,-0.00245609927334256,-0.002456099273342671
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035,-0.0041321952504586035
2024-09-26,-0.008060332967500083,-0.008060332967500083,-0.008060332967500083,-0.008060332967500083,-0.008060332967500194,-0.008060332967500194,-0.008060332967500194,-0.008060332967500083
2024-09-27,-0.01312723225047685,-0.01312723225047685,-0.01312723225047685,-0.01312723225047685,-0.01312723225047685,-0.01312723225047685,-0.013127232250476961,-0.01312723225047685
2024-09-30,-0.014626729739058764,-0.014626729739058764,-0.014626729739058764,-0.014626729739058653,-0.014626729739058764,-0.014626729739058653,-0.014626729739058764,-0.014626729739058653
2024-10-01,-0.012461829442466765,-0.012461829442466765,-0.012461829442466765,-0.012461829442466765,-0.012461829442466765,-0.012461829442466654,-0.012461829442466765,-0.012461829442466765
2024-10-02,-0.012517508908480468,-0.012517508908480468,-0.012517508908480468,-0.012517508908480468,-0.012517508908480357,-0.012517508908480357,-0.012517508908480468,-0.012517508908480357
2024-10-03,-0.011242828649278724,-0.011242828649278724,-0.011242828649278724,-0.011242828649278724,-0.011242828649278613,-0.011242828649278613,-0.011242828649278724,-0.011242828649278724
2024-10-04,-0.01133541416505035,-0.01133541416505035,-0.01133541416505035,-0.01133541416505035,-0.01133541416505035,-0.01133541416505035,-0.011335414165050461,-0.011335414165050461
2024-10-07,-0.007626808225353221,-0.007626808225353221,-0.007626808225353221,-0.007626808225353221,-0.007626808225353221,-0.00762680822535311,-0.007626808225353332,-0.007626808225353221
2024-10-08,-0.003157545405690909,-0.003157545405690909,-0.003157545405690909,-0.00315754540569102,-0.003157545405690909,-0.003157545405690909,-0.00315754540569102,-0.003157545405690909
2024-10-09,-0.008598120921192942,-0.008598120921192942,-0.008598120921192942,-0.008598120921193053,-0.008598120921192942,-0.008598120921193053,-0.008598120921193053,-0.008598120921192942
2024-10-10,-0.013364621971625912,-0.013364621971625912,-0.013364621971625912,-0.013364621971625912,-0.0133646219716258,-0.013364621971625912,-0.013364621971626023,-0.013364621971625912
2024-10-11,-0.017357263965246617,-0.017357263965246617,-0.017357263965246617,-0.017357263965246617,-0.017357263965246505,-0.017357263965246617,-0.017357263965246617,-0.017357263965246617
2024-10-14,-0.014006934656667358,-0.014006934656667358,-0.014006934656667358,-0.014006934656667358,-0.014006934656667247,-0.014006934656667358,-0.014006934656667469,-0.014006934656667358
2024-10-15,-0.015883742323835826,-0.015883742323835826,-0.015883742323835826,-0.015883742323835826,-0.015883742323835714,-0.015883742323835937,-0.015883742323835937,-0.015883742323835937
2024-10-16,-0.021212681572010506,-0.021212681572010506,-0.021212681572010506,-0.021212681572010395,-0.021212681572010506,-0.021212681572010728,-0.021212681572010617,-0.021212681572010617
2024-10-17,-0.014200256275612388,-0.014200256275612388,-0.014200256275612388,-0.014200256275612277,-0.014200256275612388,-0.0142002562756125,-0.0142002562756125,-0.0142002562756125
2024-10-18,-0.015648836755682516,-0.015648836755682516,-0.015648836755682516,-0.015648836755682405,-0.015648836755682627,-0.015648836755682738,-0.015648836755682738,-0.015648836755682738
2024-10-21,-0.013365545602439965,-0.013365545602439965,-0.013365545602439965,-0.013365545602439854,-0.013365545602440077,-0.013365545602440188,-0.013365545602440077,-0.013365545602440077
2024-10-22,-0.013782408467691631,-0.013782408467691631,-0.013782408467691631,-0.01378240846769152,-0.013782408467691742,-0.013782408467691853,-0.013782408467691742,-0.013782408467691853
2024-10-23,-0.01520112991944289,-0.01520112991944289,-0.01520112991944289,-0.01520112991944278,-0.015201129919443002,-0.015201129919443224,-0.015201129919443002,-0.015201129919443113
2024-10-24,-0.015457322164279197,-0.015457322164279197,-0.015457322164279197,-0.015457322164279086,-0.015457322164279419,-0.015457322164279419,-0.015457322164279308,-0.015457322164279419
2024-10-25,-0.018380115587717016,-0.018380115587717016,-0.018380115587717016,-0.018380115587717016,-0.018380115587717127,-0.01838011558771724,-0.018380115587717127,-0.01838011558771724
2024-10-28,-0.013210309344506177,-0.013210309344506177,-0.013210309344506177,-0.013210309344506177,-0.013210309344506288,-0.013210309344506399,-0.013210309344506399,-0.013210309344506399
2024-10-29,-0.011605873815807355,-0.011605873815807355,-0.011605873815807355,-0.011605873815807355,-0.011605873815807355,-0.011605873815807577,-0.011605873815807577,-0.011605873815807577
2024-10-30,-0.013754790684582185,-0.013754790684582185,-0.013754790684582185,-0.013754790684582074,-0.013754790684582185,-0.013754790684582408,-0.013754790684582408,-0.013754790684582408
2024-10-31,-0.01775115832630525,-0.01775115832630525,-0.01775115832630525,-0.01775115832630525,-0.01775115832630536,-0.017751158326305472,-0.017751158326305583,-0.017751158326305472
2024-11-01,-0.016170151943979638,-0.016170151943979638,-0.016170151943979638,-0.01617015194397975,-0.01617015194397975,-0.01617015194397986,-0.01617015194397997,-0.01617015194397997
2024-11-04,-0.018984379055700495,-0.018984379055700495,-0.018984379055700495,-0.018984379055700495,-0.018984379055700495,-0.018984379055700717,-0.018984379055700717,-0.01898437905570083
2024-11-05,-0.018191964151326845,-0.018191964151326845,-0.018191964151326845,-0.018191964151326956,-0.018191964151326956,-0.018191964151327178,-0.018191964151327178,-0.01819196415132729
2024-11-06,-0.01520110142858544,-0.01520110142858544,-0.01520110142858544,-0.01520110142858544,-0.01520110142858544,-0.015201101428585773,-0.015201101428585662,-0.015201101428585773
2024-11-07,-0.012620950361464933,-0.012620950361464933,-0.012620950361464933,-0.012620950361464933,-0.012620950361464933,-0.012620950361465266,-0.012620950361465155,-0.012620950361465266
2024-11-08,-0.0033797021258226145,-0.0033797021258226145,-0.0033797021258226145,-0.0033797021258226145,-0.0033797021258226145,-0.0033797021258229476,-0.0033797021258228366,-0.0033797021258228366
2024-11-11,-0.004180873483645597,-0.004180873483645597,-0.004180873483645597,-0.004180873483645597,-0.004180873483645597,-0.0041808734836459305,-0.0041808734836458195,-0.0041808734836458195
2024-11-12,-0.0011620425304671445,-0.0011620425304671445,-0.0011620425304671445,-0.0011620425304672555,-0.0011620425304672555,-0.0011620425304675885,-0.0011620425304674775,-0.0011620425304673665
2024-11-13,-0.008372418424791528,-0.008372418424791528,-0.008372418424791528,-0.008372418424791639,-0.008372418424791639,-0.008372418424791972,-0.008372418424791861,-0.008372418424791861
2024-11-14,-0.0008475754353552967,-0.0008475754353552967,-0.0008475754353552967,-0.0008475754353554077,-0.0008475754353554077,-0.0008475754353557408,-0.0008475754353556297,-0.0008475754353556297
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008,-0.003468813653410008
2024-11-25,-0.007065168303554525,-0.007065168303554525,-0.007065168303554525,-0.007065168303554303,-0.007065168303554414,-0.007065168303554525,-0.007065168303554525,-0.007065168303554525
2024-11-26,-0.008956040786273878,-0.008956040786273878,-0.008956040786273878,-0.008956040786273767,-0.008956040786273878,-0.008956040786273989,-0.008956040786273878,-0.008956040786273878
2024-11-27,-0.007710386743073339,-0.007710386743073339,-0.007710386743073339,-0.007710386743073339,-0.00771038674307345,-0.007710386743073339,-0.007710386743073339,-0.007710386743073339
2024-11-28,-0.01130183809231633,-0.01130183809231633,-0.01130183809231633,-0.01130183809231633,-0.01130183809231644,-0.01130183809231644,-0.01130183809231633,-0.01130183809231633
2024-11-29,-0.01445354422209888,-0.01445354422209888,-0.01445354422209888,-0.01445354422209888,-0.014453544222099102,-0.01445354422209899,-0.01445354422209899,-0.01445354422209899
2024-12-02,-0.0108851658184137,-0.0108851658184137,-0.0108851658184137,-0.0108851658184137,-0.010885165818413922,-0.010885165818413811,-0.0108851658184137,-0.010885165818413811
2024-12-03,-0.009419249204753899,-0.009419249204753899,-0.009419249204753899,-0.009419249204753899,-0.009419249204754121,-0.00941924920475401,-0.009419249204753899,-0.009419249204754121
2024-12-04,-0.007124558049002805,-0.007124558049002805,-0.007124558049002805,-0.007124558049002694,-0.007124558049003027,-0.007124558049002916,-0.007124558049002694,-0.007124558049002916
2024-12-05,-0.013396389362675287,-0.013396389362675287,-0.013396389362675287,-0.013396389362675176,-0.01339638936267551,-0.013396389362675398,-0.013396389362675176,-0.013396389362675398
